ID,Label
7066,Harriot
7091,Bill
7092,Spalding
7093,Moses
7098,Gabe
7099,Woman
7100,Isaac
7101,Liddy
7114,Matt
7115,Dick
7116,Isaac
7117,Charles
7118,Jenny Medley
7119,Jenny (Matt's wife)
7120,Rachael
7121,Nancy Proctor
7122,Molly Proctor
7123,Peter
7124,Priss
7125,Polly
7126,Ned
7127,Cassimere
7128,Aime
7129,Louisa
7200,Man
7201,Mat 
7202,Wat
